numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20220201030000;103030;-100;7;270;4.500000;277.250000;275.250000;87;20000;0;mq;mq;100;8;2250;mq;mq;mq;101210;mq;mq;580;mq;mq;mq;mq;278.050000;mq;mq;6.500000;6.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;5;mq;2280;8;mq;3000;mq;mq;mq;mq;mq;mq;
07149;20220201030000;102870;-50;8;260;3.500000;275.850000;272.950000;81;30000;3;2;2;90;7;800;35;mq;mq;101730;mq;mq;710;mq;mq;mq;mq;mq;mq;mq;4.500000;4.700000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;4;6;740;7;6;1200;mq;mq;mq;mq;mq;mq;
07168;20220201030000;102820;-20;8;260;5.000000;275.150000;271.350000;76;20000;0;mq;mq;90;7;1750;mq;mq;mq;101330;mq;mq;630;mq;mq;mq;mq;272.250000;mq;mq;6.600000;7.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;1;mq;1620;7;mq;4380;mq;mq;mq;mq;mq;mq;
07181;20220201030000;102650;120;3;290;6.000000;274.150000;271.750000;84;33170;0;mq;mq;100;8;4680;mq;mq;mq;98300;mq;mq;620;mq;mq;mq;mq;273.050000;mq;mq;8.600000;10.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;6;mq;4680;7;mq;5280;8;mq;7560;mq;mq;mq;
07190;20220201030000;102370;210;1;280;5.600000;276.950000;271.950000;70;36280;0;mq;mq;100;5;800;mq;mq;mq;100490;mq;mq;450;mq;mq;mq;mq;274.750000;mq;mq;8.400000;11.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;5;mq;840;6;mq;1680;6;mq;2340;mq;mq;mq;
07207;20220201030000;103340;-180;8;300;5.100000;282.650000;280.750000;88;18000;1;0;mq;50;4;2500;30;27;10;102810;mq;mq;370;mq;mq;mq;mq;mq;mq;mq;10.200000;10.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;6;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220201030000;103250;-150;6;270;2.400000;277.750000;275.950000;88;19800;0;mq;mq;100;8;2250;mq;mq;mq;102920;mq;mq;400;mq;mq;mq;mq;277.350000;mq;mq;3.900000;3.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;2280;8;mq;2820;mq;mq;mq;mq;mq;mq;
07240;20220201030000;103140;-70;6;270;2.300000;274.950000;274.350000;96;17320;0;mq;mq;90;7;3720;mq;mq;mq;101720;mq;mq;500;mq;mq;mq;mq;277.850000;mq;mq;3.500000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;3720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220201030000;103110;-10;6;280;1.700000;273.850000;272.550000;91;20000;0;mq;mq;mq;5;1750;mq;mq;mq;101010;mq;mq;520;mq;mq;mq;mq;273.150000;mq;mq;2.500000;3.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.800000;mq;mq;mq;mq;5;mq;1680;5;mq;6960;mq;mq;mq;mq;mq;mq;
07280;20220201030000;102820;50;3;320;3.800000;274.850000;269.950000;70;48760;0;mq;mq;mq;0;mq;mq;mq;mq;100060;mq;mq;450;mq;mq;mq;mq;273.350000;mq;mq;6.100000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220201030000;102440;70;3;260;7.900000;275.750000;272.650000;80;38220;0;mq;mq;100;1;1250;mq;mq;mq;99050;mq;mq;270;mq;mq;mq;mq;274.250000;mq;mq;12.800000;12.800000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.400000;0.800000;1.800000;mq;mq;mq;mq;1;mq;1410;8;mq;1680;mq;mq;mq;mq;mq;mq;
07335;20220201030000;103250;-40;6;290;2.300000;274.950000;274.050000;94;19930;0;mq;mq;mq;0;mq;mq;mq;mq;101730;mq;mq;420;mq;mq;mq;mq;275.050000;mq;mq;3.400000;3.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220201030000;103250;50;3;350;3.200000;273.850000;273.450000;97;12450;0;mq;mq;100;8;150;mq;mq;mq;98230;mq;mq;370;mq;mq;mq;mq;275.150000;mq;mq;5.600000;7.300000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.600000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220201030000;103030;-20;7;320;3.300000;274.950000;269.450000;67;51750;0;mq;mq;mq;1;1750;mq;mq;mq;98900;mq;mq;250;mq;mq;mq;mq;271.850000;mq;mq;5.600000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220201030000;mq;-30;7;350;7.800000;271.750000;266.950000;70;20000;0;mq;mq;100;8;800;mq;mq;mq;92770;92500;856;100;mq;mq;mq;mq;271.850000;mq;mq;11.500000;12.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;6;mq;870;8;mq;1050;mq;mq;mq;mq;mq;mq;
07481;20220201030000;102820;-40;5;20;2.300000;273.650000;271.050000;83;40000;1;1;1;25;2;mq;35;20;10;99800;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;2.700000;4.800000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.200000;0.800000;mq;mq;mq;mq;2;6;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220201030000;103370;0;0;290;2.500000;275.750000;275.050000;95;16990;0;mq;mq;mq;0;mq;mq;mq;mq;102760;mq;mq;280;mq;mq;mq;mq;273.550000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220201030000;103190;20;0;320;2.200000;274.850000;272.950000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99920;mq;mq;220;mq;mq;mq;mq;273.450000;mq;mq;4.500000;5.500000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220201030000;102700;30;3;320;6.400000;273.550000;270.450000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94040;mq;mq;-70;mq;mq;mq;mq;272.550000;mq;mq;9.200000;11.900000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220201030000;102330;140;1;10;8.100000;278.850000;267.550000;44;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;60;mq;mq;mq;mq;276.950000;mq;mq;18.500000;19.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220201030000;mq;140;3;270;1.700000;272.850000;264.150000;52;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91390;mq;mq;-320;mq;268.550000;mq;282.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220201030000;103370;20;2;160;0.600000;274.650000;274.550000;99;440;44;mq;mq;mq;0;mq;mq;mq;mq;102620;mq;mq;200;mq;mq;mq;mq;274.750000;mq;mq;1.000000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220201030000;103360;-10;0;260;1.400000;277.850000;276.550000;91;16340;0;mq;mq;100;8;1750;mq;mq;mq;98870;mq;mq;190;mq;mq;mq;mq;278.050000;mq;mq;1.900000;2.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;2.000000;2.200000;mq;mq;mq;mq;8;mq;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220201030000;103300;0;5;300;5.500000;277.950000;275.350000;83;20000;0;mq;mq;100;8;450;mq;mq;mq;98200;mq;mq;200;mq;mq;mq;mq;277.450000;mq;mq;9.000000;11.100000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.400000;0.800000;mq;mq;mq;mq;5;mq;570;5;mq;750;7;mq;900;mq;mq;mq;
07630;20220201030000;103200;70;2;290;6.300000;277.550000;275.750000;88;28440;0;mq;mq;mq;0;mq;mq;mq;mq;101320;mq;mq;160;mq;mq;mq;mq;276.850000;mq;mq;9.700000;9.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220201030000;102400;70;2;350;5.200000;279.150000;268.050000;45;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102300;mq;mq;230;mq;mq;mq;mq;276.450000;mq;mq;6.800000;8.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220201030000;101880;-40;8;310;17.200000;279.650000;271.250000;55;57600;0;mq;mq;mq;1;4320;mq;mq;mq;101480;mq;mq;-80;mq;mq;mq;mq;276.350000;mq;mq;25.400000;25.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220201030000;mq;mq;mq;320;11.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.600000;17.500000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220201030000;101210;50;0;330;6.500000;279.550000;268.750000;46;30000;2;0;0;0;0;mq;30;20;10;100890;mq;mq;-520;mq;mq;mq;mq;276.850000;mq;mq;7.900000;8.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220201030000;102470;70;3;300;11.400000;281.650000;274.550000;61;51400;0;mq;mq;90;7;1250;mq;mq;mq;101930;mq;mq;280;mq;mq;mq;mq;278.650000;mq;mq;22.400000;22.900000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220201030000;101060;150;1;40;2.800000;275.650000;273.250000;84;47350;0;mq;mq;mq;0;mq;mq;mq;mq;100950;mq;mq;-710;mq;mq;mq;mq;275.050000;mq;mq;4.200000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220201030000;101000;70;2;310;9.100000;284.850000;270.950000;38;60000;0;mq;mq;mq;0;mq;mq;mq;mq;100860;mq;mq;-710;mq;mq;mq;mq;278.950000;mq;mq;15.400000;15.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220201030000;100780;100;1;220;1.900000;300.950000;297.750000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100730;mq;mq;-160;mq;297.150000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220201030000;100960;30;3;160;7.300000;300.050000;295.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;-180;mq;299.750000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220201030000;100610;30;3;mq;mq;300.950000;296.750000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100520;mq;mq;-160;mq;300.650000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220201030000;100730;40;3;170;3.600000;300.050000;289.950000;54;44150;0;mq;mq;mq;0;mq;mq;mq;mq;100580;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;5.000000;14.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220201030000;101520;30;2;300;5.700000;292.650000;292.350000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-650;mq;291.850000;mq;296.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.400000;5.000000;5.200000;5.400000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220201030000;100160;180;6;310;13.600000;281.850000;280.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98410;mq;mq;-570;278.850000;mq;282.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220201030000;100570;20;3;310;7.200000;280.250000;273.050000;60;30000;1;mq;mq;90;3;800;31;23;11;100200;mq;mq;1660;mq;mq;mq;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;3;8;900;3;3;2400;7;0;7500;mq;mq;mq;
71805;20220201030000;102820;180;3;280;6.700000;270.650000;263.950000;56;19000;0;mq;mq;100;mq;1250;mq;mq;mq;102730;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220201030000;101620;80;0;140;2.800000;297.450000;292.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101300;mq;mq;-10;297.150000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220201030000;101700;120;1;120;1.900000;298.250000;293.950000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;20;mq;297.550000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220201030000;101630;80;0;100;1.400000;298.050000;292.650000;72;46720;mq;mq;mq;mq;mq;mq;mq;mq;mq;101540;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220201030000;101640;90;0;50;2.300000;297.350000;294.250000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;20;mq;295.550000;mq;301.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.600000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220201030000;101610;90;0;110;2.600000;295.050000;293.650000;92;51690;0;mq;mq;mq;0;mq;mq;mq;mq;101520;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;3.900000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20220201030000;101270;100;0;0;0.000000;mq;mq;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220201030000;101270;70;0;70;1.800000;298.250000;296.450000;90;17630;0;mq;mq;mq;3;800;mq;mq;mq;101180;mq;mq;0;mq;mq;mq;mq;300.250000;mq;mq;2.500000;3.000000;-10;mq;mq;mq;mq;0.000000;1.800000;1.800000;1.800000;17.500000;mq;mq;mq;mq;3;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220201030000;101260;40;0;310;1.200000;296.550000;296.250000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;30;mq;295.850000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;1.600000;14.600000;18.000000;24.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220201030000;101330;130;0;80;0.900000;296.750000;296.050000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100100;mq;mq;10;mq;296.250000;mq;303.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;1.800000;6.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220201030000;98630;110;3;320;1.000000;271.150000;259.050000;35;50000;2;1;1;90;1;1250;35;23;60;98100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;6;990;7;3;2100;mq;mq;mq;mq;mq;mq;
07005;20220201060000;102370;-210;8;270;5.300000;280.250000;279.850000;97;8510;0;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;470;274.650000;mq;280.250000;mq;273.250000;mq;mq;8.100000;9.100000;-10;mq;0.000000;mq;mq;1.000000;1.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220201060000;102260;-220;8;200;3.900000;277.150000;276.750000;97;7700;61;mq;mq;100;8;150;mq;mq;mq;101670;mq;mq;680;273.650000;mq;278.550000;mq;273.450000;mq;mq;5.400000;6.800000;-10;2;0.000000;mq;mq;0.400000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;2;mq;150;5;mq;660;8;mq;900;mq;mq;mq;
07020;20220201060000;102700;-120;8;280;9.500000;283.450000;280.850000;84;14000;2;2;mq;100;8;1250;35;mq;mq;102590;mq;mq;140;281.950000;mq;283.450000;mq;mq;mq;mq;13.400000;14.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220201060000;102740;-170;6;270;6.200000;281.550000;279.850000;89;19500;0;mq;mq;100;8;450;mq;mq;mq;101910;mq;mq;270;275.950000;mq;281.550000;mq;276.850000;mq;mq;9.500000;9.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;480;8;mq;1500;mq;mq;mq;mq;mq;mq;
07037;20220201060000;102540;-190;6;240;4.800000;278.450000;277.550000;94;4630;51;mq;mq;100;8;250;mq;mq;mq;100660;mq;mq;480;275.550000;mq;278.450000;mq;273.650000;mq;mq;7.300000;7.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;240;8;mq;360;mq;mq;mq;mq;mq;mq;
07072;20220201060000;102600;-60;5;270;2.200000;276.450000;273.150000;79;20000;0;mq;mq;100;8;800;mq;mq;mq;101410;mq;mq;860;274.650000;mq;278.150000;mq;271.650000;mq;mq;4.100000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;660;6;mq;870;8;mq;1050;mq;mq;mq;
07110;20220201060000;103280;-30;6;290;4.800000;282.450000;279.550000;82;19500;0;mq;mq;100;8;800;mq;mq;mq;102070;mq;mq;190;280.650000;mq;282.550000;mq;278.050000;mq;mq;9.700000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220201060000;103120;-30;5;270;8.300000;283.250000;280.150000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102400;mq;mq;190;281.850000;mq;283.250000;mq;mq;mq;mq;14.200000;20.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220201060000;103090;-80;6;260;4.300000;281.250000;279.350000;88;26800;61;mq;mq;100;7;800;mq;mq;mq;102630;mq;mq;300;276.950000;mq;281.250000;mq;275.950000;mq;mq;6.000000;7.000000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;1;mq;630;7;mq;990;8;mq;1800;mq;mq;mq;
07139;20220201060000;102900;-110;6;220;2.300000;278.650000;277.750000;94;10070;0;mq;mq;100;8;250;mq;mq;mq;101100;mq;mq;420;275.950000;mq;278.750000;mq;278.050000;mq;mq;3.500000;5.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;240;7;mq;390;8;mq;600;mq;mq;mq;
07149;20220201060000;102760;-100;6;240;3.700000;276.950000;275.750000;92;12000;60;6;2;100;7;800;35;mq;mq;101630;mq;mq;640;274.050000;mq;278.550000;mq;mq;mq;mq;5.600000;6.200000;-10;1;0.000000;0.000000;-60;-0.100000;-0.100000;-0.100000;-0.100000;0.800000;mq;mq;mq;mq;2;6;950;7;6;1380;mq;mq;mq;mq;mq;mq;
07168;20220201060000;102780;-30;8;250;5.200000;276.450000;271.650000;71;20000;0;mq;mq;100;8;1250;mq;mq;mq;101300;mq;mq;800;273.850000;mq;277.950000;mq;272.250000;mq;mq;7.400000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220201060000;102740;80;3;240;3.600000;273.950000;271.250000;82;40210;0;mq;mq;100;2;1250;mq;mq;mq;98380;mq;mq;950;273.650000;mq;276.050000;mq;273.050000;mq;mq;5.500000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;2;mq;1350;8;mq;3120;mq;mq;mq;mq;mq;mq;
07190;20220201060000;102530;150;3;290;4.900000;276.450000;271.450000;70;45380;0;mq;mq;100;3;800;mq;mq;mq;100640;mq;mq;990;276.450000;mq;278.550000;mq;274.750000;mq;mq;8.800000;11.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;3;mq;840;5;mq;2160;8;mq;3780;mq;mq;mq;
07207;20220201060000;103300;-40;8;290;5.000000;282.750000;280.850000;88;20000;1;2;mq;75;6;2500;30;27;10;102770;mq;mq;330;280.450000;mq;282.850000;mq;mq;mq;mq;8.900000;10.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;3;2500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220201060000;103210;-40;7;210;1.400000;278.350000;277.650000;95;15570;0;mq;mq;90;7;1750;mq;mq;mq;102880;mq;mq;390;276.950000;mq;280.650000;mq;276.950000;mq;mq;2.000000;2.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;6;mq;1740;6;mq;2280;7;mq;3060;mq;mq;mq;
07240;20220201060000;103040;-90;8;250;2.500000;276.550000;275.650000;94;17090;0;mq;mq;100;8;1750;mq;mq;mq;101630;mq;mq;480;274.650000;mq;280.050000;mq;277.850000;mq;mq;4.100000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;1980;8;mq;2640;mq;mq;mq;mq;mq;mq;
07255;20220201060000;103080;-30;8;230;2.100000;274.150000;273.250000;94;18960;0;mq;mq;100;8;1250;mq;mq;mq;100980;mq;mq;550;273.750000;mq;278.550000;mq;273.150000;mq;mq;2.700000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;3;mq;1020;5;mq;1260;7;mq;1500;mq;mq;mq;
07280;20220201060000;102890;80;3;280;2.900000;275.550000;269.850000;66;49800;0;mq;mq;100;8;3000;mq;mq;mq;100140;mq;mq;670;274.750000;mq;276.850000;mq;273.350000;mq;mq;4.100000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;5;mq;3000;8;mq;3540;mq;mq;mq;mq;mq;mq;
07299;20220201060000;102700;250;1;260;6.500000;275.650000;272.250000;78;40000;0;2;mq;90;7;1250;35;mq;mq;99300;mq;mq;710;275.450000;mq;277.250000;mq;274.250000;mq;mq;9.600000;10.600000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;0.800000;1.800000;mq;mq;mq;mq;3;6;1200;7;6;1500;mq;mq;mq;mq;mq;mq;
